サイネリア,3118,せり・入札,1464,324,536,0,0,604,200109
サイネリア,0,相対,1654,131,1342,0,0,181,200109
ゼラニューム,2134,せり・入札,1365,129,392,0,0,844,200109
ゼラニューム,0,相対,769,84,370,0,0,315,200109
ディモルホセカ,1554,せり・入札,1107,132,450,0,0,525,200109
ディモルホセカ,0,相対,447,36,214,0,0,197,200109
ラナンキュラス,2108,せり・入札,1255,166,606,0,0,483,200109
ラナンキュラス,0,相対,853,22,364,0,0,467,200109
カランコエ,1693,せり・入札,1195,136,745,0,0,314,200109
カランコエ,0,相対,498,176,301,0,0,21,200109
アザレア,490,せり・入札,231,0,231,0,0,0,200109
アザレア,0,相対,259,8,251,0,0,0,200109
エリカ,834,せり・入札,583,0,145,0,0,438,200109
エリカ,0,相対,251,0,191,0,0,60,200109
大型シンビジューム,689,せり・入札,586,33,298,0,0,255,200109
大型シンビジューム,0,相対,103,22,7,0,0,74,200109
中・小型シンビジューム,1161,せり・入札,1026,207,819,0,0,0,200109
中・小型シンビジューム,0,相対,135,41,94,0,0,0,200109
ノビル系デンドロ,1182,せり・入札,887,15,541,0,0,331,200109
ノビル系デンドロ,0,相対,295,125,143,0,0,27,200109
ファレノプシス,3302,せり・入札,1657,118,1072,0,0,467,200109
ファレノプシス,0,相対,1645,255,807,0,0,583,200109
ポトス,755,せり・入札,157,48,61,0,0,48,200109
ポトス,0,相対,598,0,526,0,0,72,200109
ホンコン,304,せり・入札,112,5,104,0,0,3,200109
ホンコン,0,相対,192,8,181,0,0,3,200109
ユッカ,265,せり・入札,127,20,84,0,0,23,200109
ユッカ,0,相対,138,21,112,0,0,5,200109
ベンジャミン,151,せり・入札,27,0,27,0,0,0,200109
ベンジャミン,0,相対,124,0,122,0,0,2,200109
ぼけ,591,せり・入札,405,12,321,0,0,72,200109
ぼけ,0,相対,186,12,174,0,0,0,200109
その他の鉢物,97952,せり・入札,52420,2039,16533,0,0,33848,200109
その他の鉢物,0,相対,45532,2112,25811,0,0,17609,200109
その他の苗物,112346,せり・入札,62043,6562,55249,0,0,232,200109
その他の苗物,0,相対,50303,3640,46488,0,0,175,200109
その他の花き,1594,せり・入札,1079,239,840,0,0,0,200109
その他の花き,0,相対,515,82,417,0,0,16,200109
輪菊(白),5770,せり・入札,1320,160,840,0,0,320,200110
輪菊(白),0,相対,4450,580,2100,1260,510,0,200110
輪菊(白)精興の誠,122960,せり・入札,820,300,460,0,0,60,200110
輪菊(白)精興の誠,0,相対,121690,23870,60180,12730,13800,11110,200110
輪菊(白)精興の誠,0,第三者等,450,0,0,0,0,450,200110
輪菊(白)神馬,271610,せり・入札,7150,260,4600,650,100,1540,200110
輪菊(白)神馬,0,相対,264460,39320,142340,37060,31640,14100,200110
輪菊(黄),108550,せり・入札,10870,1000,7100,520,200,2050,200110
輪菊(黄),0,相対,97680,18450,50840,12060,13140,3190,200110
輪菊(赤),13300,せり・入札,280,0,180,100,0,0,200110
輪菊(赤),0,相対,12940,3160,7390,1590,200,600,200110
輪菊(赤),0,第三者等,80,0,0,0,0,80,200110
スプレー菊(白),152350,せり・入札,15310,0,13090,160,700,1360,200110
スプレー菊(白),0,相対,137040,14050,81970,12590,8840,19590,200110
スプレー菊(黄),52725,せり・入札,6570,340,6000,100,0,130,200110
スプレー菊(黄),0,相対,46155,4920,32535,3000,2460,3240,200110
スプレー菊(ピ),73440,せり・入札,10930,650,9280,100,0,900,200110
スプレー菊(ピ),0,相対,62510,6630,39450,4230,4820,7380,200110
小菊(白),89100,せり・入札,21800,4050,13150,1200,300,3100,200110
小菊(白),0,相対,67300,10500,44000,4150,7050,1600,200110
小菊(黄),94020,せり・入札,13000,2100,8500,1100,1100,200,200110
小菊(黄),0,相対,81020,8950,57170,6250,5850,2800,200110
小菊(赤),90790,せり・入札,12800,1100,9050,1750,300,600,200110
小菊(赤),0,相対,77990,10340,53650,5250,6300,2450,200110
カーネーション(白),45690,せり・入札,570,250,50,0,0,270,200110
カーネーション(白),0,相対,45120,4424,35206,350,1930,3210,200110
カーネーション(赤),65447,せり・入札,17048,3548,8060,1600,1740,2100,200110
カーネーション(赤),0,相対,48399,10200,22279,5700,7370,2850,200110
カーネーション(ピ),74870,せり・入札,16758,2403,11150,490,1645,1070,200110
